FileTable,2,03.06.2025 15:07:23.434;
ListID,number,14;ShortName,char,16;
ListID        |ShortName       |
233           |KV7L0845        |
233           |KV7L0846        |
233           |KV7L0847        |
233           |KV7L0851        |
233           |KV7L0852        |
233           |KV7L0853        |
233           |KV7L0854        |
233           |KV7L0855        |
233           |KV7L0856        |
233           |KV7L0857        |
233           |KV7L0861        |
233           |KV7L0862        |
233           |KV7L0863        |
233           |KV7L0864        |
233           |KV7L0865        |
233           |KV7L0866        |
233           |KV7L0867        |
233           |KV7L0871        |
233           |KV7L0872        |
233           |KV7L0873        |
233           |KV7L0874        |
233           |KV7L0875        |
233           |KV7L0876        |
233           |KV7L0877        |
233           |KV7L0881        |
233           |KV7L0882        |
233           |KV7L0883        |
233           |KV7L0884        |
233           |KV7L0885        |
233           |KV7L0886        |
233           |KV7L0887        |
233           |KV7L0891        |
233           |KV7L0892        |
233           |KV7L0893        |
233           |KV7L0894        |
233           |KV7L0895        |
233           |KV7L0896        |
233           |KV7L0897        |
233           |KV7L0901        |
233           |KV7L0902        |
233           |KV7L0903        |
233           |KV7L0904        |
233           |KV7L0905        |
233           |KV7L0906        |
233           |KV7L0907        |
233           |KV7L0911        |
233           |KV7L0912        |
233           |KV7L0913        |
233           |KV7L0914        |
233           |KV7L0915        |
233           |KV7L0916        |
233           |KV7L0917        |
233           |KV7L0921        |
233           |KV7L0922        |
233           |KV7L0923        |
233           |KV7L0924        |
233           |KV7L0925        |
233           |KV7L0926        |
233           |KV7L0927        |
233           |KV7L0931        |
233           |KV7L0932        |
233           |KV7L0933        |
233           |KV7L0934        |
233           |KV7L0935        |
233           |KV7L0936        |
233           |KV7L0937        |
233           |KV7L0941        |
233           |KV7L0942        |
233           |KV7L0943        |
233           |KV7L0944        |
233           |KV7L0945        |
233           |KV7L0946        |
233           |KV7L0947        |
233           |KV7L0951        |
233           |KV7L0952        |
233           |KV7L0953        |
233           |KV7L0954        |
233           |KV7L0955        |
233           |KV7L0956        |
233           |KV7L0957        |
233           |KV7L0961        |
233           |KV7L0962        |
233           |KV7L0963        |
233           |KV7L0964        |
233           |KV7L0965        |
233           |KV7L0966        |
233           |KV7L0967        |
233           |KV7L0971        |
233           |KV7L0972        |
233           |KV7L0973        |
233           |KV7L0974        |
233           |KV7L0975        |
233           |KV7L0976        |
233           |KV7L0977        |
233           |KV7L0981        |
233           |KV7L0982        |
233           |KV7L0983        |
233           |KV7L0984        |
233           |KV7L0985        |
233           |KV7L0986        |
233           |KV7L0987        |
233           |KV7L0991        |
233           |KV7L0992        |
233           |KV7L0993        |
233           |KV7L0994        |
233           |KV7L0995        |
233           |KV7L0996        |
233           |KV7L0997        |
233           |KV7L1001        |
233           |KV7L1002        |
233           |KV7L1003        |
233           |KV7L1004        |
233           |KV7L1005        |
233           |KV7L1006        |
233           |KV7L1007        |
233           |KV7L1011        |
233           |KV7L1012        |
233           |KV7L1013        |
233           |KV7L1014        |
233           |KV7L1015        |
233           |KV7L1016        |
233           |KV7L1017        |
233           |KV7L1021        |
233           |KV7L1022        |
233           |KV7L1023        |
233           |KV7L1024        |
233           |KV7L1025        |
233           |KV7L1026        |
233           |KV7L1027        |
233           |KV7L1031        |
233           |KV7L1032        |
233           |KV7L1033        |
233           |KV7L1034        |
233           |KV7L1035        |
233           |KV7L1036        |
233           |KV7L1037        |
233           |KV7L1041        |
233           |KV7L1042        |
233           |KV7L1043        |
233           |KV7L1044        |
233           |KV7L1045        |
233           |KV7L1046        |
233           |KV7L1047        |
233           |KV7L1051        |
233           |KV7L1052        |
233           |KV7L1053        |
233           |KV7L1054        |
233           |KV7L1055        |
233           |KV7L1056        |
233           |KV7L1057        |
233           |KV7L1061        |
233           |KV7L1062        |
233           |KV7L1063        |
233           |KV7L1064        |
233           |KV7L1065        |
233           |KV7L1066        |
233           |KV7L1067        |
233           |KV7L1071        |
233           |KV7L1072        |
233           |KV7L1073        |
233           |KV7L1074        |
233           |KV7L1075        |
233           |KV7L1076        |
233           |KV7L1077        |
233           |KV7L1081        |
233           |KV7L1082        |
233           |KV7L1083        |
233           |KV7L1084        |
233           |KV7L1085        |
233           |KV7L1086        |
233           |KV7L1087        |
233           |KV7L1091        |
233           |KV7L1092        |
233           |KV7L1093        |
233           |KV7L1094        |
233           |KV7L1095        |
233           |KV7L1096        |
233           |KV7L1097        |
233           |KV7L1101        |
233           |KV7L1102        |
233           |KV7L1103        |
233           |KV7L1104        |
233           |KV7L1105        |
233           |KV7L1106        |
233           |KV7L1107        |
233           |KV7L1111        |
233           |KV7L1112        |
233           |KV7L1113        |
233           |KV7L1114        |
233           |KV7L1115        |
233           |KV7L1116        |
233           |KV7L1117        |
233           |KV7L1121        |
233           |KV7L1122        |
233           |KV7L1123        |
233           |KV7L1124        |
233           |KV7L1125        |
233           |KV7L1126        |
233           |KV7L1127        |
233           |KV7L1131        |
233           |KV7L1132        |
233           |KV7L1133        |
233           |KV7L1134        |
233           |KV7L1135        |
233           |KV7L1136        |
233           |KV7L1137        |
233           |KV7L1141        |
233           |KV7L1142        |
233           |KV7L1143        |
233           |KV7L1144        |
233           |KV7L1145        |
233           |KV7L1146        |
233           |KV7L1147        |
233           |KV7L1151        |
233           |KV7L1152        |
233           |KV7L1153        |
233           |KV7L1154        |
233           |KV7L1155        |
233           |KV7L1156        |
233           |KV7L1157        |
233           |KV7L1161        |
233           |KV7L1162        |
233           |KV7L1163        |
233           |KV7L1164        |
233           |KV7L1165        |
233           |KV7L1166        |
233           |KV7L1167        |
233           |KV7L1171        |
233           |KV7L1172        |
233           |KV7L1173        |
233           |KV7L1174        |
233           |KV7L1175        |
233           |KV7L1176        |
233           |KV7L1177        |
233           |KV7L1181        |
233           |KV7L1182        |
233           |KV7L1183        |
233           |KV7L1184        |
233           |KV7L1185        |
233           |KV7L1186        |
233           |KV7L1187        |
233           |KV7L1191        |
233           |KV7L1192        |
233           |KV7L1193        |
233           |KV7L1194        |
233           |KV7L1195        |
233           |KV7L1196        |
233           |KV7L1197        |
233           |KV7L1201        |
233           |KV7L1202        |
233           |KV7L1203        |
233           |KV7L1204        |
